0,0,6,0,7,19,10,15,0109310F
0,0,8,12,7,10,20,27,0109320F
0,0,8,12,7,15,20,27,0109520F
0,0,8,12,8,16,20,27,0110020F
0,0,5,16,1,2,9,31,0110109F
0,0,7,10,0,12,19,25,0110119F
0,0,7,10,7,16,19,25,0110319F
0,0,8,12,7,19,20,27,0110320F
0,0,8,12,6,11,20,27,0110420F
0,0,7,10,0,20,19,25,0110519F
0,0,8,8,7,19,20,23,0110520F
0,0,7,10,0,6,19,25,0110619F
0,0,5,12,6,20,9,27,0111209F
0,0,7,10,1,2,19,25,0111419F
0,0,8,12,8,16,20,27,0111420F
0,0,7,10,7,19,19,25,0111519F
0,0,7,10,5,17,19,25,0111919F
0,0,8,12,7,10,20,27,0111920F
0,0,8,12,8,12,20,27,0112120F
0,0,8,8,6,15,20,23,0112420F
0,0,8,8,7,10,20,23,0112820F
0,0,7,10,0,13,19,25,0113119F
0,0,8,8,9,13,20,23,0113120F
0,0,4,12,5,18,8,27,0113208F
0,0,7,8,2,3,19,23,0113219F
0,0,7,8,1,7,19,23,0113319F
0,0,8,12,6,9,20,27,0113320F
0,0,5,12,6,20,9,27,0113609F
0,0,4,12,8,10,8,27,0113708F
0,0,5,12,2,16,9,27,0113709F
0,0,8,12,7,10,20,27,0113720F
0,0,7,12,3,4,19,27,0114019F
0,0,8,12,7,15,20,27,0114020F
0,0,7,12,8,20,19,27,0114219F
0,0,7,12,0,14,19,27,0114319F
0,0,8,8,6,17,20,23,0114420F
0,0,7,6,8,9,19,21,0114519F
0,0,7,12,0,14,19,27,0114819F
0,0,8,9,6,20,20,24,0114820F
0,0,7,12,6,11,19,27,0114919F
0,0,5,9,1,20,9,24,0115009F
0,0,7,12,8,19,19,27,0115019F
0,0,8,12,6,15,20,27,0115020F
0,0,7,12,3,12,19,27,0115119F
0,0,7,12,2,20,19,27,0115219F
0,0,4,16,5,15,8,31,0115408F
0,0,8,12,9,18,20,27,0115420F
0,0,8,0,6,17,20,15,0115520F
0,0,7,12,1,8,19,27,0115619F
0,0,8,12,7,10,20,27,0115720F
0,0,8,12,8,12,20,27,0115920F
0,0,7,16,3,20,19,31,0116119F
0,0,4,12,7,14,8,27,0117008F
0,0,7,12,7,20,19,27,0117019F
0,0,7,12,7,16,19,27,0117119F
0,0,8,12,9,14,20,27,0117120F
0,0,4,10,5,20,8,25,0117408F
0,0,8,10,6,11,20,25,0117420F
0,0,5,12,6,14,9,27,0117509F
0,0,4,10,7,19,8,25,0117708F
0,0,7,12,3,20,19,27,0117719F
0,0,8,17,7,14,20,32,0118020F
0,0,8,12,6,20,20,27,0118220F
0,0,8,10,7,20,20,25,0118320F
0,0,4,16,5,19,8,31,0118408F
0,0,4,9,5,20,8,24,0118608F
0,0,5,12,0,15,9,27,0118709F
0,0,8,12,7,19,20,27,0118720F
0,0,8,12,8,14,20,27,0118820F
0,0,4,0,8,20,8,15,0118908F
0,0,4,10,7,8,8,25,0119108F
0,0,7,12,2,13,19,27,0119119F
0,0,8,10,7,19,20,25,0119120F
0,0,4,12,5,18,8,27,0119308F
0,0,5,12,1,18,9,27,0119409F
0,0,5,12,5,14,9,27,0119609F
0,0,4,0,6,20,8,15,0119808F
0,0,4,10,5,20,8,25,0119908F
0,0,4,9,7,20,8,24,0120008F
0,0,4,12,7,18,8,27,0120408F
0,0,4,10,6,18,8,25,0120808F
